Charlotte's Web,Comedy|Family|Fantasy,5820,139
Deep Impact,Action|Drama|Romance|Sci-Fi|Thriller,7200,217
RED 2,Action|Comedy|Crime|Thriller,6960,151
The Longest Yard,Comedy|Crime|Sport,6780,129
Alvin and the Chipmunks: Chipwrecked,Adventure|Animation|Comedy|Family|Fantasy|Music,5220,146
Grown Ups 2,Comedy,6060,142
Get Smart,Action|Adventure|Comedy,6600,178
Something's Gotta Give,Comedy|Drama|Romance,7680,166
Shutter Island,Mystery|Thriller,8280,143
Four Christmases,Comedy|Drama|Romance,5280,151
Robots,Adventure|Animation|Comedy|Family|Sci-Fi,5460,162
Face/Off,Action|Crime|Sci-Fi|Thriller,8280,130
Bedtime Stories,Comedy|Family|Fantasy|Romance,5940,153
Road to Perdition,Crime|Drama|Thriller,7020,169
Just Go with It,Comedy|Romance,7020,154
Daredevil,Action|Adventure|Crime|Drama|Sci-Fi|Thriller,3240,139
Con Air,Action|Crime|Thriller,7380,155
Eagle Eye,Action|Mystery|Thriller,7080,168
Cold Mountain,Adventure|Drama|History|Romance|War,9240,117
The Book of Eli,Action|Adventure|Drama|Thriller,7080,150
Flubber,Comedy|Family|Sci-Fi,5400,138
The Haunting,Fantasy|Horror|Mystery|Thriller,6780,142
Space Jam,Adventure|Animation|Comedy|Family|Fantasy|Sci-Fi|Sport,5280,68
The Pink Panther,Adventure|Comedy|Crime|Family|Mystery,5580,97
The Day the Earth Stood Still,Drama|Sci-Fi|Thriller,6240,114
Conspiracy Theory,Action|Crime|Mystery|Romance|Thriller,8100,143
Fury,Action|Drama|War,8040,152
Six Days Seven Nights,Action|Adventure|Comedy|Romance,5880,138
Yogi Bear,Adventure|Animation|Comedy|Family,4800,120
Spirit: Stallion of the Cimarron,Adventure|Animation|Family|Western,4980,171
Zookeeper,Comedy|Family|Romance,6120,169
Lost in Space,Action|Adventure|Family|Sci-Fi|Thriller,7800,172
The Manchurian Candidate,Drama|Mystery|Sci-Fi|Thriller,7740,147
Déjà Vu,Drama|Romance,7020,151
Hotel Transylvania 2,Animation|Comedy|Family|Fantasy,5340,173
Bewitched,Comedy|Family|Fantasy,1500,153
Fantasia 2000,Animation|Family|Fantasy|Music,4440,131
The Time Machine,Action|Adventure|Sci-Fi,5760,145
Mighty Joe Young,Action|Adventure|Family|Fantasy|Thriller,6840,88
Swordfish,Action|Crime|Thriller,5940,135
The Legend of Zorro,Action|Adventure|Western,7740,140
What Dreams May Come,Drama|Fantasy|Romance,6780,147
Little Nicky,Comedy|Fantasy,5400,146
The Brothers Grimm,Action|Adventure|Comedy|Fantasy|Thriller,7080,175
Mars Attacks!,Action|Comedy|Sci-Fi,6360,136
Evolution,Drama|Horror|Mystery|Sci-Fi,4860,141
The Edge,Action|Adventure|Drama|Thriller,7020,142
Surrogates,Action|Sci-Fi|Thriller,5340,152
Thirteen Days,Drama|History|Thriller,8700,163
Daylight,Action|Adventure|Drama|Thriller,6840,177
Walking with Dinosaurs 3D,Adventure|Animation|Family,5220,132
Battlefield Earth,Action|Adventure|Sci-Fi,7140,85
Looney Tunes: Back in Action,Adventure|Animation|Comedy|Family|Fantasy|Sci-Fi,5460,122
Nine,Drama|Musical|Romance,7080,150
Timeline,Action|Adventure|Sci-Fi,6960,151
The Postman,Action|Adventure|Drama|Sci-Fi,10620,231
Babe: Pig in the City,Adventure|Comedy|Drama|Family|Fantasy,5820,142
The Last Witch Hunter,Action|Adventure|Fantasy,6360,151
Red Planet,Action|Sci-Fi|Thriller,6360,97
Arthur and the Invisibles,Adventure|Animation|Family|Fantasy,5640,150
Oceans,Documentary|Drama,6240,152
A Sound of Thunder,Action|Adventure|Horror|Sci-Fi|Thriller,6120,116
Pompeii,Action|Adventure|Drama|History|Romance,6300,144
Top Cat Begins,Animation|Family,5340,104
A Beautiful Mind,Biography|Drama,8100,140
The Lion King,Adventure|Animation|Drama|Family|Musical,4380,93
Journey 2: The Mysterious Island,Action|Adventure|Comedy|Family|Fantasy|Sci-Fi,5640,152
Cloudy with a Chance of Meatballs 2,Animation|Comedy|Family|Fantasy|Sci-Fi,5700,147
Red Dragon,Crime|Drama|Thriller,7440,155
Hidalgo,Action|Adventure|Western,8160,146
Jack and Jill,Comedy,5460,151
2 Fast 2 Furious,Action|Crime|Thriller,6420,113
The Little Prince,Adventure|Animation|Drama|Family|Fantasy,6480,154
The Invasion,Sci-Fi|Thriller,5940,143
The Adventures of Rocky & Bullwinkle,Adventure|Animation|Comedy|Family|Fantasy,5520,151
The Secret Life of Pets,Animation|Comedy|Family,5220,226
The League of Extraordinary Gentlemen,Action|Adventure|Fantasy|Sci-Fi,6600,67
Despicable Me 2,Animation|Comedy|Family|Sci-Fi,5880,147
Independence Day,Action|Adventure|Sci-Fi,9240,142
The Lost World: Jurassic Park,Action|Adventure|Sci-Fi,7740,140
Madagascar,Adventure|Animation|Comedy|Family,5160,114
Children of Men,Drama|Sci-Fi|Thriller,6540,147
X-Men,Action|Adventure|Sci-Fi,6240,142
Wanted,Action|Crime|Fantasy|Thriller,6600,157
The Rock,Action|Adventure|Thriller,8160,174
Ice Age: The Meltdown,Action|Adventure|Animation|Comedy|Family|Fantasy,6900,98
50 First Dates,Comedy|Romance,5940,149
Hairspray,Comedy|Drama|Family|Music|Musical|Romance,7020,167
Exorcist: The Beginning,Horror|Mystery|Thriller,7500,141
Inspector Gadget,Action|Adventure|Comedy|Family|Sci-Fi,6600,86
Now You See Me,Crime|Mystery|Thriller,7500,108
Grown Ups,Comedy,6120,128
The Terminal,Comedy|Drama,7680,150
Constantine,Drama|Fantasy|Horror|Thriller,2580,142
Hotel for Dogs,Comedy|Family,6000,135
Vertical Limit,Action|Adventure|Drama|Thriller,7440,122
Charlie Wilson's War,Biography|Comedy|Drama|History,6120,151
Shark Tale,Adventure|Animation|Comedy|Family,5400,136
Dreamgirls,Drama|Music|Musical,7800,151
Life,Crime|Drama|Mystery,2700,156
Be Cool,Comedy|Crime|Music,7080,142
Munich,Drama|History|Thriller,9780,161
Tears of the Sun,Action|Drama|Thriller|War,8520,152
Killers,Action|Comedy|Romance|Thriller,6000,130
The Man from U.N.C.L.E.,Action|Adventure|Comedy,6960,139
Spanglish,Comedy|Drama|Romance,7860,190
Monster House,Animation|Comedy|Family|Fantasy|Mystery,5460,147
Bandits,Comedy|Crime|Drama|Romance,7380,141
First Knight,Action|Adventure|Romance|Thriller,8040,137
Anna and the King,Drama|History|Romance,8880,95
Immortals,Action|Drama|Fantasy|Romance,6600,154
Hostage,Action|Crime|Drama|Mystery|Thriller,6780,159
Titan A.E.,Action|Adventure|Animation|Family|Sci-Fi,5640,149
Hollywood Homicide,Action|Comedy|Crime|Thriller,6960,142
Soldier,Action|Drama|Sci-Fi,5940,125
Carriers,Drama|Horror|Sci-Fi|Thriller,5040,158
Monkeybone,Animation|Comedy|Fantasy,5580,111
Flight of the Phoenix,Action|Adventure|Drama|Thriller,6780,141
Unbreakable,Drama|Mystery|Sci-Fi|Thriller,6360,138
Minions,Action|Animation|Comedy|Family|Sci-Fi,5460,168
Sucker Punch,Action|Fantasy,7680,179
Snake Eyes,Crime|Mystery|Thriller,5880,130
Sphere,Drama|Mystery|Sci-Fi|Thriller,8040,142
The Angry Birds Movie,Action|Animation|Comedy|Family,5820,157
Fool's Gold,Action|Adventure|Comedy|Romance|Thriller,6720,141
Funny People,Comedy|Drama,9180,214
The Kingdom,Action|Drama|Thriller,6600,151
Talladega Nights: The Ballad of Ricky Bobby,Action|Comedy|Sport,7320,154
Dr. Dolittle 2,Comedy|Family|Fantasy,5220,93
Braveheart,Biography|Drama|History|War,10680,176
Jarhead,Action|Drama|War,7500,130
The Simpsons Movie,Adventure|Animation|Comedy,5220,139
The Majestic,Drama|Romance,9120,152
Driven,Action|Drama|Sport,6960,124
Two Brothers,Adventure|Drama|Family,6540,134
The Village,Drama|Mystery|Romance|Thriller,6480,90
Doctor Dolittle,Comedy|Family|Fantasy,5100,135
Signs,Drama|Sci-Fi|Thriller,6360,151
Shrek 2,Adventure|Animation|Comedy|Family|Fantasy|Romance,5580,151
Cars,Adventure|Animation|Comedy|Family|Sport,7020,127
Runaway Bride,Comedy|Romance,6960,172
xXx,Action|Adventure|Thriller,7920,106
The SpongeBob Movie: Sponge Out of Water,Adventure|Animation|Comedy|Family|Fantasy,5520,145
Ransom,Crime|Thriller,8340,150
Inglourious Basterds,Adventure|Drama|War,9180,106
Hook,Adventure|Comedy|Family|Fantasy,8520,126
Hercules,Action|Adventure,6060,141
Die Hard 2,Action|Thriller,7440,163
S.W.A.T.,Action|Adventure|Crime|Thriller,7020,61
Sleepy Hollow,Adventure|Drama|Fantasy|Mystery|Thriller,2700,141
Vanilla Sky,Fantasy|Mystery|Romance|Sci-Fi|Thriller,8460,182
Lady in the Water,Drama|Fantasy|Mystery|Thriller,6600,145
AVP: Alien vs. Predator,Action|Horror|Sci-Fi|Thriller,6540,165
Alvin and the Chipmunks: The Squeakquel,Animation|Comedy|Family|Fantasy|Music,5280,110
We Were Soldiers,Action|Drama|History|War,7440,226
Olympus Has Fallen,Action|Thriller,7140,151
Star Trek: Insurrection,Action|Adventure|Sci-Fi|Thriller,6180,139
Battle Los Angeles,Action|Sci-Fi,6960,153
Big Fish,Adventure|Drama|Fantasy,7500,149
Wolf,Drama|Horror|Romance|Thriller,7500,56
War Horse,Drama|War,8760,153
The Monuments Men,Drama|War,7080,145
The Abyss,Adventure|Drama|Sci-Fi|Thriller,10260,178
Wall Street: Money Never Sleeps,Drama,8160,154
Dracula Untold,Action|Drama|Fantasy|Horror|War,5520,158
The Siege,Action|Thriller,6960,130
Stardust,Adventure|Family|Fantasy|Romance,7620,141
Seven Years in Tibet,Adventure|Biography|Drama|History|War,8160,148
The Dilemma,Comedy|Drama,6660,181
Bad Company,Action|Adventure|Comedy|Thriller,6960,67
Doom,Action|Adventure|Horror|Sci-Fi,6780,63
I Spy,Action|Adventure|Comedy|Thriller,5820,144
Underworld: Awakening,Action|Fantasy|Horror,5280,113
Rock of Ages,Comedy|Drama|Musical|Romance,8160,147
Hart's War,Drama|War,7500,142
Killer Elite,Action|Crime|Thriller,6960,125
Rollerball,Action|Sci-Fi|Sport,5880,175
Ballistic: Ecks vs. Sever,Action|Crime|Sci-Fi|Thriller,5460,143
Hard Rain,Action|Crime|Drama|Thriller,5820,141
Osmosis Jones,Action|Adventure|Animation|Comedy|Crime|Family|Fantasy,5700,72
Legends of Oz: Dorothy's Return,Adventure|Animation|Family|Fantasy|Musical,5280,182
Blackhat,Action|Crime|Drama|Mystery|Thriller,7980,153
Sky Captain and the World of Tomorrow,Action|Adventure|Mystery|Sci-Fi|Thriller,6360,122
Basic Instinct 2,Crime|Mystery|Thriller,6960,142
Escape Plan,Action|Crime|Mystery|Sci-Fi|Thriller,6900,152
The Legend of Hercules,Action|Adventure|Fantasy,5940,136
The Sum of All Fears,Action|Drama|Thriller,7440,173
The Twilight Saga: Eclipse,Adventure|Drama|Fantasy|Romance,7440,96
The Score,Crime|Drama|Thriller,7440,179
Despicable Me,Animation|Comedy|Family,5220,180
Money Train,Action|Comedy|Crime|Drama|Thriller,6300,168
Ted 2,Comedy,7500,160
Agora,Adventure|Drama|History|Romance,8460,134
Mystery Men,Action|Comedy|Fantasy|Sci-Fi,7260,172
Hall Pass,Comedy|Romance,6660,180
The Insider,Biography|Drama|Thriller,9420,151
The Finest Hours,Action|Drama|History|Thriller,7020,152
Body of Lies,Action|Drama|Thriller,7680,145
Dinner for Schmucks,Comedy,6840,151
Abraham Lincoln: Vampire Hunter,Action|Fantasy|Horror,6300,127
Entrapment,Action|Crime|Romance|Thriller,6780,126
Last Man Standing,Comedy,1800,116
The X Files,Drama|Mystery|Sci-Fi|Thriller,7260,98
The Last Legion,Action|Adventure|Fantasy|War,6120,146
Saving Private Ryan,Action|Drama|War,10140,189
Need for Speed,Action|Crime|Drama|Thriller,7920,95
What Women Want,Comedy|Fantasy|Romance,7620,142
Ice Age,Adventure|Animation|Comedy|Family,6180,140
Dreamcatcher,Drama|Horror|Sci-Fi|Thriller,8160,176
Lincoln,Biography|Drama|History|War,9000,141
The Matrix,Action|Sci-Fi,8160,140
Apollo 13,Adventure|Drama|History,8400,154
Total Recall,Action|Sci-Fi,6780,147
The Santa Clause 2,Comedy|Family|Fantasy,6240,84
Les Misérables,Drama|Musical|Romance,9480,151
You've Got Mail,Comedy|Drama|Romance,7140,137
Step Brothers,Comedy,6360,158
The Mask of Zorro,Action|Adventure|Comedy|Romance|Thriller|Western,8160,199
Due Date,Comedy|Drama,5700,129
Unbroken,Biography|Drama|Sport|War,8220,154
Space Cowboys,Action|Adventure|Thriller,7800,136
Cliffhanger,Action|Adventure|Thriller,7440,94
Broken Arrow,Action|Crime|Thriller,6480,149
The Kid,Comedy|Family|Fantasy,6240,135
World Trade Center,Drama|History|Thriller,7740,150
Mona Lisa Smile,Drama,7020,147
The Dictator,Comedy|Romance,5940,115
Eyes Wide Shut,Drama|Mystery|Thriller,9540,146
Annie,Comedy|Drama|Family|Musical,7080,136
Focus,Comedy|Crime|Drama|Romance,6300,152
This Means War,Action|Comedy|Romance,6180,150
Blade: Trinity,Action|Adventure|Fantasy|Horror|Sci-Fi|Thriller,7320,87
Red Dawn,Action|Drama|War,6840,153
Primary Colors,Comedy|Drama,8580,160
Resident Evil: Retribution,Action|Horror|Sci-Fi|Thriller,5760,153
Death Race,Action|Sci-Fi|Thriller,6660,151
The Long Kiss Goodnight,Action|Crime|Drama|Mystery|Thriller,7260,156
Proof of Life,Action|Drama|Thriller,8100,135
Zathura: A Space Adventure,Action|Adventure|Comedy|Family|Fantasy|Sci-Fi,6060,153
Fight Club,Drama,9060,123
We Are Marshall,Drama|Sport,7860,152
The Missing,Crime|Drama|Mystery,3600,113
Hudson Hawk,Action|Adventure|Comedy,6000,115
Lucky Numbers,Comedy|Crime,6300,167
"I, Frankenstein",Action|Fantasy|Sci-Fi|Thriller,5520,151
Oliver Twist,Crime|Drama,7800,131
Elektra,Action|Crime|Fantasy|Thriller,6000,107
Sin City: A Dame to Kill For,Action|Crime|Thriller,6120,84
Random Hearts,Drama|Mystery|Romance,7980,151
Everest,Adventure|Biography|Drama|History|Sport|Thriller,7260,173
Perfume: The Story of a Murderer,Crime|Drama|Fantasy,8820,142
Austin Powers in Goldmember,Action|Comedy|Crime,5640,147
Astro Boy,Action|Animation|Comedy|Family|Sci-Fi,5640,145
Jurassic Park,Adventure|Sci-Fi|Thriller,7620,208
Wyatt Earp,Adventure|Biography|Crime|Drama|Western,12720,213
Clear and Present Danger,Action|Crime|Drama|Thriller,8460,160
Dragon Blade,Action|Adventure|Drama|History,6180,119
Littleman,Comedy|Crime,5880,143
U-571,Action|War,6960,151
The American President,Comedy|Drama|Romance,6840,174
The Love Guru,Comedy|Romance|Sport,5220,151
3000 Miles to Graceland,Action|Comedy|Crime|Thriller,7500,125
The Hateful Eight,Crime|Drama|Mystery|Thriller|Western,11220,132
Blades of Glory,Comedy|Sport,5580,140
Hop,Adventure|Animation|Comedy|Family|Fantasy,5700,175
300,Action|Drama|Fantasy|War,7020,151
Meet the Fockers,Comedy|Romance,6360,140
Marley & Me,Comedy|Drama|Family,6900,152
The Green Mile,Crime|Drama|Fantasy|Mystery,11340,140
Wild Hogs,Action|Adventure|Comedy,6000,152
Chicken Little,Adventure|Animation|Comedy|Family|Sci-Fi,4860,137
Gone Girl,Crime|Drama|Mystery|Thriller,8940,162
The Bourne Identity,Action|Mystery|Thriller,7140,130
GoldenEye,Action|Adventure|Thriller,7800,162
The General's Daughter,Drama|Mystery|Thriller,6960,234
The Truman Show,Comedy|Drama|Sci-Fi,6180,153
The Prince of Egypt,Adventure|Animation|Biography|Drama|Family|Fantasy|Musical,5940,121
Daddy Day Care,Comedy|Family,5520,134
2 Guns,Action|Comedy|Crime|Drama|Thriller,6540,185
Cats & Dogs,Action|Comedy|Family|Fantasy,5220,116
The Italian Job,Action|Crime|Thriller,6660,164
Two Weeks Notice,Comedy|Romance,6060,150
Antz,Adventure|Animation|Comedy|Family,4980,151
Couples Retreat,Comedy,6780,152
Days of Thunder,Action|Drama|Sport,6420,148
Cheaper by the Dozen 2,Adventure|Comedy|Family,5640,131
The Scorch Trials,Action|Sci-Fi|Thriller,7920,153
Eat Pray Love,Drama|Romance,8400,148
The Family Man,Comedy|Drama|Fantasy|Romance,7500,150
RED,Action|Comedy|Crime|Thriller,6660,132
Any Given Sunday,Drama|Sport,9360,146
The Horse Whisperer,Drama|Romance|Western,10200,124
Collateral,Crime|Drama|Thriller,7200,135
The Scorpion King,Action|Adventure|Fantasy|Thriller,6000,102
Ladder 49,Action|Drama|Thriller,6900,152
Jack Reacher,Action|Crime|Mystery|Thriller,7800,151
Deep Blue Sea,Action|Sci-Fi|Thriller,6300,161
This Is It,Documentary|Music,6660,154
Contagion,Drama|Thriller,6360,149
Kangaroo Jack,Action|Adventure|Comedy|Crime,5340,114
Coraline,Animation|Family|Fantasy,6000,147
The Happening,Sci-Fi|Thriller,5460,162
Man on Fire,Action|Crime|Drama|Thriller,8760,174
The Shaggy Dog,Comedy|Family|Fantasy,5880,151
Starsky & Hutch,Comedy|Crime,6060,146
Jingle All the Way,Comedy|Family,5640,139
Hellboy,Action|Fantasy|Horror|Sci-Fi,7920,96
A Civil Action,Drama,6900,149
ParaNorman,Adventure|Animation|Comedy|Family|Fantasy,5520,151
The Jackal,Action|Adventure|Crime|Thriller,7440,111
Paycheck,Action|Mystery|Sci-Fi|Thriller,7140,150
Up Close & Personal,Drama|Romance,7440,156
The Tale of Despereaux,Adventure|Animation|Comedy|Family|Fantasy,5580,150
Rules of Engagement,Comedy|Romance,1320,168
The Tuxedo,Action|Comedy|Sci-Fi,5880,148
Under Siege 2: Dark Territory,Action|Thriller,5520,108
Jack Ryan: Shadow Recruit,Action|Drama|Thriller,6300,138
Joy,Biography|Comedy|Drama,7440,158
London Has Fallen,Action|Crime|Drama|Thriller,5940,149
Alien: Resurrection,Action|Horror|Sci-Fi,6960,143
Shooter,Action|Crime|Drama|Mystery|Thriller,7440,120
The Boxtrolls,Adventure|Animation|Comedy|Family|Fantasy,5760,146
Practical Magic,Comedy|Drama|Fantasy|Romance,6240,105
The Lego Movie,Action|Adventure|Animation|Comedy|Family|Fantasy,6000,181
Miss Congeniality 2: Armed and Fabulous,Action|Comedy|Crime,6900,147
Reign of Fire,Action|Adventure|Fantasy|Sci-Fi|Thriller,6060,148
Gangster Squad,Action|Crime|Drama|Thriller,6780,146
Year One,Adventure|Comedy,6000,140
Invictus,Biography|Drama|History|Sport,8040,151
State of Play,Crime|Drama|Mystery|Thriller,7620,165
Duplicity,Comedy|Crime|Romance|Thriller,7500,149
My Favorite Martian,Comedy|Family|Sci-Fi,5640,143
The Sentinel,Action|Crime|Thriller,6420,123
Planet 51,Adventure|Animation|Comedy|Family|Sci-Fi,5460,113
Star Trek: Nemesis,Action|Adventure|Sci-Fi|Thriller,6960,129
Intolerable Cruelty,Comedy|Crime|Romance,6000,146
Trouble with the Curve,Drama|Sport,6660,150
Edge of Darkness,Crime|Drama|Mystery|Thriller,7020,151
The Relic,Horror|Mystery|Sci-Fi|Thriller,6600,123
Analyze That,Comedy|Crime,5760,134
Righteous Kill,Action|Crime|Drama|Mystery|Thriller,6060,139
Mercury Rising,Action|Crime|Drama|Thriller,6660,143
The Soloist,Biography|Drama|Music,7020,153
The Legend of Bagger Vance,Drama|Fantasy|Sport,7560,149
Almost Famous,Adventure|Comedy|Drama|Music,9120,154
Garfield 2,Animation|Comedy|Family|Fantasy,5160,129
xXx: State of the Union,Action|Adventure|Crime|Thriller,6060,148
Priest,Action|Fantasy|Horror|Sci-Fi|Thriller,5220,150
Sinbad: Legend of the Seven Seas,Adventure|Animation|Comedy|Drama|Family|Fantasy|Romance,5100,105
Event Horizon,Horror|Sci-Fi|Thriller,7800,142
The Avengers,Action|Adventure|Sci-Fi,10380,146
Dragonfly,Drama|Fantasy|Mystery|Romance|Thriller,6240,152
The Black Dahlia,Crime|Drama|Mystery|Thriller,7260,145
Flyboys,Action|Adventure|Drama|History|Romance|War,8400,144
The Last Castle,Action|Drama|Thriller,7860,149
Supernova,Horror|Sci-Fi|Thriller,5460,134
Winter's Tale,Drama|Fantasy|Mystery|Romance,7080,155
The Mortal Instruments: City of Bones,Fantasy|Horror|Mystery|Romance,7800,154
Meet Dave,Adventure|Comedy|Family|Romance|Sci-Fi,5400,132
Dark Water,Drama|Horror|Thriller,6180,147
Edtv,Comedy|Drama,7320,123
Inkheart,Adventure|Family|Fantasy,6360,131
The Spirit,Action|Crime|Fantasy|Thriller,6180,134
Mortdecai,Action|Comedy|Mystery|Romance,6420,151
In the Name of the King: A Dungeon Siege Tale,Action|Adventure|Fantasy|Thriller,9360,86
Beyond Borders,Adventure|Drama|Romance|War,7620,148
Xi you ji zhi: Sun Wukong san da Baigu Jing,Action|Adventure|Fantasy,7140,122
The Great Raid,Action|Drama|War,7920,176
Deadpool,Action|Adventure|Comedy|Romance|Sci-Fi,6480,175
Holy Man,Comedy|Drama,6840,114
American Sniper,Action|Biography|Drama|History|Thriller|War,7980,123
Goosebumps,Adventure|Comedy|Family|Fantasy|Horror,6180,167
"Sabrina, the Teenage Witch",Comedy|Family|Fantasy,1320,162
Just Like Heaven,Comedy|Fantasy|Romance,5700,150
The Flintstones in Viva Rock Vegas,Comedy|Family|Romance|Sci-Fi,5400,142
Rambo III,Action|Adventure|Thriller|War,5220,125
Leatherheads,Comedy|Drama|Romance|Sport,6840,147
